guid,brisque
20230330-07h46m49s,50.962604076630186
20230329-23h46m44s,70.61526882518868
20230329-22h03m35s,49.56773767636193
20230330-00h58m36s,55.0405518330368
20230330-08h50m04s,78.74551648048757
20230329-01h52m04s,52.15863995735211
20230329-20h59m47s,84.69864478410554
20230329-16h54m45s,68.32292478161256
20230330-10h45m24s,50.887700020833535
20230330-04h39m24s,49.65693395331462
20230329-16h12m16s,53.986136122017314
20230329-01h41m59s,71.23097110332864
20230330-05h16m58s,49.20898217228378
20230329-02h43m57s,67.67089581057374
20230330-07h09m12s,42.27303276476303
20230329-21h58m38s,72.48231969842513
20230330-15h24m05s,50.91770398583574
20230330-13h03m36s,47.56936274016559
20230330-06h48m45s,43.51248998335515
20230330-02h48m52s,69.91873532893831
20230330-14h48m30s,66.76465077827979
20230330-03h16m05s,68.66254046130982
20230330-03h43m24s,82.54368611141294
20230330-09h42m30s,84.65756941211933
20230329-18h39m09s,79.92606454582872
20230330-09h16m08s,55.02532384940346
20230330-02h12m56s,81.02859873493466
20230330-05h42m47s,66.24299467390009
20230329-19h16m47s,66.61820349263004
20230330-08h43m15s,66.82533721753165
20230329-03h09m23s,80.45140229011665
20230330-00h07m30s,50.35923669752387
20230329-16h49m30s,52.90352568492332
20230330-09h47m24s,53.61071537621254
20230330-10h23m20s,79.60812129117076
20230330-00h02m35s,84.5743492567428
20230329-15h31m03s,66.63941340719938
20230329-23h05m45s,61.075033247360096
20230330-11h05m51s,81.0095190324927
20230330-12h48m16s,46.66199665381916
20230330-14h01m54s,67.60366642089795
20230328-17h48m26s,60.57401217666151
20230329-18h44m16s,85.69831929230415
20230328-19h50m37s,50.88729302651731
20230330-11h36m20s,48.24026370986448
20230330-13h14m09s,69.56261121609916
20230329-16h07m20s,66.9838797300138
20230329-22h14m09s,69.72240692812429
20230330-15h08m46s,53.56851373310562
20230330-03h38m15s,79.15769426400797
20230330-14h38m12s,47.46860284952871
20230330-08h22m28s,54.16995967666267
20230330-10h55m53s,68.54233038222443
20230330-14h17m46s,54.814818123425454
20230330-10h50m32s,43.17051322504685
20230328-19h40m25s,48.56905826375058
20230330-11h10m59s,83.95873044756914
20230330-06h13m15s,69.94667929722024
20230329-23h15m57s,83.28428851079079
20230330-10h02m47s,51.75304885920261
20230328-18h34m21s,61.83241110391154
20230329-15h05m26s,61.955515937154104
20230330-13h26m09s,84.50502958413492
20230330-01h55m31s,50.98049167540117
20230329-19h57m48s,70.30186913561991
20230330-09h22m01s,50.96086164146661
20230329-21h10m34s,52.70522218896738
20230329-18h01m29s,84.10788809772194
20230330-14h33m05s,51.26285511227982
20230330-02h06m04s,70.20502991412636
20230329-22h50m19s,51.05123485138208
20230330-08h55m10s,84.98962902115014
20230330-11h26m17s,68.4693471394016
20230330-11h21m00s,52.78645693418994
20230329-21h04m41s,53.04331134192566
20230330-09h57m51s,68.95728950233169
20230330-04h56m56s,69.65366388516512
20230329-15h10m30s,79.81190421844954
20230329-19h37m06s,51.265897662243646
20230329-01h46m54s,52.50427266928253
20230330-02h00m41s,48.85467145759711
20230330-03h58m44s,70.48997693060264
20230329-15h55m15s,84.2140994999206
20230329-16h27m46s,61.007858040977425
20230329-16h43m38s,47.89527272781382
20230330-15h29m27s,70.18446617958156
20230329-15h43m18s,71.0131956046329
20230329-18h51m05s,53.42082095350375
20230329-02h02m14s,49.41350066142431
20230329-19h21m52s,79.0580093940454
20230328-18h44m34s,84.98552383093957
20230329-16h17m25s,51.07649836056967
20230329-23h51m40s,60.506204145645796
20230329-02h59m24s,67.82240076780303
20230330-08h12m26s,85.25055410445268
20230330-14h53m34s,80.33655144271873
20230330-12h53m24s,51.5032121898374
20230330-12h33m15s,61.86152229294075
20230330-00h12m37s,53.41524827517671
20230330-09h05m57s,50.9381484825341
20230330-05h01m51s,64.55558919047584
20230330-13h36m12s,49.917916983844776
20230329-02h22m43s,78.81690537844494
20230330-04h29m22s,84.4324535805973
20230329-20h33m17s,55.7577791939884
20230330-11h31m11s,52.65979271490821
20230330-08h02m16s,60.124152132484
20230330-00h17m55s,70.37704544128721
20230329-03h04m21s,68.54135593580216
20230330-12h07m34s,55.350673585204305
20230329-02h27m52s,84.57796386336204
20230330-04h24m12s,79.47741923830088
20230329-02h17m41s,66.2676791599566
20230328-19h15m17s,69.55428906527285
20230329-23h57m28s,80.94691723003737
20230330-14h12m52s,72.43779934126982
20230330-14h43m34s,68.67396917023117
20230330-03h00m48s,74.66574878508536
20230329-21h15m52s,69.8156351419045
20230329-23h10m48s,80.15864269696809
20230330-06h33m38s,66.60213233783716
20230330-10h28m27s,83.93177132065497
20230329-01h11m23s,70.66745177222387
20230330-10h07m56s,50.182470214272
20230329-01h31m47s,62.429189036616464
20230330-03h53m26s,52.375353061572326
20230330-04h19m09s,61.22033888576752
20230330-08h07m17s,81.15728514299948
20230330-03h10m51s,52.99653563569095
20230329-21h43m21s,70.97864056639511
20230330-01h40m11s,52.410346147193735
20230330-06h43m50s,75.46087757377356
20230330-10h13m23s,70.32159526827749
20230329-01h36m50s,80.08939531420677
20230329-18h21m46s,47.32586469327154
20230330-04h08m47s,51.77178078763333
20230330-00h48m34s,70.33244918607804
20230329-21h38m14s,81.08773631198622
20230329-15h25m44s,57.0698190221253
20230328-19h30m22s,69.20339563917085
20230330-01h08m49s,49.98466124644452
20230329-18h26m54s,53.26019973424471
20230329-03h19m26s,51.82868317890805
20230329-19h01m15s,53.89052423992686
20230330-05h37m25s,50.54096458781234
20230330-06h53m52s,55.823000682255014
20230330-05h27m21s,68.50861738476553
20230329-17h19m01s,74.42187886633579
20230330-03h48m18s,52.82536154827798
20230330-14h58m44s,84.56220405852
20230330-07h21m25s,80.95804731707048
20230328-18h13m58s,70.28028201699661
20230329-22h08m44s,47.25895781474745
20230329-01h16m19s,51.855819122702115
20230329-15h20m36s,53.85158663255666
20230329-20h49m31s,68.90758633331055
20230329-01h00m11s,53.43958781955948
20230329-19h11m50s,68.63722696291214
20230329-21h20m48s,47.825331434964795
20230330-12h28m18s,67.13767395669933
20230330-00h22m50s,54.0520444277075
20230330-08h27m46s,69.62154129227665
20230330-13h08m43s,46.11600070933545
20230329-01h57m18s,68.50263002567667
20230328-19h20m12s,67.13859329424756
